SaleID,Date,ProductID,StoreID,CustomerID,Quantity,UnitPrice,Discount
1110,2024-07-09,91,44,16,1,110.3,0.06
1111,2023-12-23,6,48,534,3,110.3,0.06
1112,2022-01-16,91,37,997,4,110.3,0.06
1113,2023-05-08,9,20,584,4,110.3,0.06
1114,2024-06-12,57,25,816,3,110.3,0.06
1115,2022-11-07,31,12,446,4,110.3,0.06
1116,2024-01-09,21,21,993,3,110.3,0.06
1117,2023-06-30,90,25,503,2,110.3,0.06
1118,2023-02-18,40,11,956,2,110.3,0.06
1119,2022-09-08,45,9,230,4,110.3,0.06
1120,2024-01-29,77,50,107,2,110.3,0.06
1121,2024-11-28,49,25,720,2,110.3,0.06
1122,2024-03-24,87,35,389,2,110.3,0.06
1123,2022-01-29,20,32,720,1,110.3,0.06
1124,2024-08-15,92,49,263,2,110.3,0.06
1125,2023-04-22,17,14,563,1,110.3,0.06
1126,2022-11-14,28,1,65,3,110.3,0.06
1127,2022-09-02,41,17,265,3,110.3,0.06
1128,2024-01-18,66,25,338,3,110.3,0.06
1129,2023-11-28,25,8,301,3,110.3,0.06
1130,2022-09-29,58,5,378,3,110.3,0.06
1131,2023-01-12,41,5,175,2,110.3,0.06
1132,2022-09-23,6,41,963,2,110.3,0.06
1133,2024-07-14,75,35,152,2,110.3,0.06
1134,2024-07-09,38,19,476,3,110.3,0.06
1135,2022-12-06,6,23,266,3,110.3,0.06
1136,2023-01-24,45,9,329,1,110.3,0.06
1137,2023-07-31,75,30,973,4,110.3,0.06
1138,2022-01-03,14,50,816,2,110.3,0.06
1139,2023-01-11,66,16,163,4,110.3,0.06
1140,2022-11-20,40,33,438,3,110.3,0.06
1141,2022-05-26,3,2,343,3,110.3,0.06
1142,2022-10-20,99,14,367,3,110.3,0.06
1143,2023-03-08,97,46,465,4,110.3,0.06
1144,2023-12-06,24,1,750,1,110.3,0.06
1145,2024-08-06,19,26,199,3,110.3,0.06
1146,2023-08-08,18,25,500,1,110.3,0.06
1147,2023-02-03,64,16,16,1,110.3,0.06
1148,2024-03-27,88,15,821,2,110.3,0.06
1149,2024-08-21,35,26,296,4,110.3,0.06
1150,2022-07-06,62,47,868,3,110.3,0.06
1151,2022-03-02,1,44,511,1,110.3,0.06
1152,2024-07-27,100,16,788,4,110.3,0.06
1153,2023-12-11,25,14,984,4,110.3,0.06
1154,2024-03-17,45,29,239,3,110.3,0.06
1155,2022-01-11,49,24,581,2,110.3,0.06
1156,2024-12-21,98,47,301,2,110.3,0.06
1157,2022-08-14,89,15,6,1,110.3,0.06
1158,2023-07-18,16,19,220,2,110.3,0.06
1159,2024-02-11,98,8,766,2,110.3,0.06
1160,2024-06-03,93,34,453,2,110.3,0.06
1161,2022-08-14,19,2,433,4,110.3,0.06
1162,2024-04-04,23,27,807,3,110.3,0.06
1163,2022-08-06,83,10,870,4,110.3,0.06
1164,2024-07-25,25,35,386,4,110.3,0.06
1165,2024-01-23,16,23,619,3,110.3,0.06
1166,2023-05-21,54,49,295,4,110.3,0.06
1167,2022-09-16,73,8,118,1,110.3,0.06
1168,2022-02-23,1,28,405,1,110.3,0.06
1169,2024-12-06,42,23,680,4,110.3,0.06
1170,2023-12-28,19,4,997,2,110.3,0.06
1171,2023-11-20,97,14,763,4,110.3,0.06
1172,2024-11-09,34,42,594,2,110.3,0.06
1173,2023-02-23,80,29,566,4,110.3,0.06
1174,2023-11-21,55,1,752,1,110.3,0.06
1175,2024-04-29,18,4,878,2,110.3,0.06
1176,2022-03-03,34,32,12,1,110.3,0.06
1177,2022-08-04,89,33,209,4,110.3,0.06
1178,2022-01-03,45,49,165,3,110.3,0.06
1179,2022-06-09,6,26,878,2,110.3,0.06
1180,2024-02-20,21,17,294,2,110.3,0.06
1181,2024-06-11,70,39,911,4,110.3,0.06
1182,2022-11-25,96,23,519,4,110.3,0.06
1183,2023-08-03,48,32,78,2,110.3,0.06
1184,2024-08-09,39,15,434,3,110.3,0.06
1185,2023-09-27,31,13,577,4,110.3,0.06
1186,2024-09-14,10,2,614,4,110.3,0.06
1187,2024-07-09,30,19,963,4,110.3,0.06
1188,2024-01-08,18,24,869,3,110.3,0.06
1189,2022-06-19,60,45,812,2,110.3,0.06
1190,2023-06-05,88,24,799,1,110.3,0.06
1191,2022-02-09,73,11,683,4,110.3,0.06
1192,2024-08-12,95,22,77,3,110.3,0.06
1193,2024-09-10,15,15,48,2,110.3,0.06
1194,2024-09-01,4,10,767,2,110.3,0.06
1195,2022-02-07,63,41,82,3,110.3,0.06
1196,2022-11-24,40,27,895,4,110.3,0.06
1197,2024-07-02,9,9,721,1,110.3,0.06
1198,2023-03-30,9,28,209,4,110.3,0.06
1199,2022-02-06,26,1,445,2,110.3,0.06
1200,2024-08-30,4,17,971,1,110.3,0.06
1201,2024-03-06,81,31,596,4,110.3,0.06
1202,2024-08-30,16,44,522,1,110.3,0.06
1203,2023-08-16,15,10,29,3,110.3,0.06
1204,2024-11-29,99,37,304,4,110.3,0.06
1205,2022-08-12,52,29,994,2,110.3,0.06
1206,2022-11-14,69,18,465,2,110.3,0.06
1207,2022-12-15,5,47,502,1,110.3,0.06
1208,2022-04-25,20,38,446,3,110.3,0.06
1209,2023-11-29,79,39,628,4,110.3,0.06
1210,2024-11-29,18,49,490,3,110.3,0.06
1211,2022-02-09,2,6,781,3,110.3,0.06
1212,2022-08-04,93,40,428,1,110.3,0.06
1213,2022-12-02,13,12,559,1,110.3,0.06
1214,2022-04-02,4,14,359,4,110.3,0.06
1215,2022-12-19,42,44,960,2,110.3,0.06
1216,2023-07-25,74,10,91,4,110.3,0.06
1217,2024-03-26,61,20,53,3,110.3,0.06
1218,2024-02-20,95,15,730,1,110.3,0.06
1219,2022-12-29,8,31,860,3,110.3,0.06
1220,2023-07-11,67,7,589,1,110.3,0.06
1221,2022-12-22,63,41,204,2,110.3,0.06
1222,2022-07-10,9,10,556,3,110.3,0.06
1223,2023-02-26,94,10,156,1,110.3,0.06
1224,2023-12-01,11,48,2,4,110.3,0.06
1225,2022-01-07,99,39,357,4,110.3,0.06
1226,2022-05-13,42,28,825,4,110.3,0.06
1227,2023-07-11,13,30,569,3,110.3,0.06
1228,2024-04-05,36,37,802,1,110.3,0.06
1229,2024-01-31,13,3,983,1,110.3,0.06
1230,2024-11-20,12,50,58,1,110.3,0.06
1231,2023-06-19,37,43,254,3,110.3,0.06
1232,2023-03-02,74,15,180,1,110.3,0.06
1233,2023-11-03,73,21,493,2,110.3,0.06
1234,2022-12-29,52,37,669,3,110.3,0.06
1235,2022-03-23,71,12,35,2,110.3,0.06
1236,2022-12-22,2,4,75,2,110.3,0.06
1237,2023-08-12,56,47,944,4,110.3,0.06
1238,2022-10-22,60,9,289,3,110.3,0.06
1239,2024-12-05,23,39,371,1,110.3,0.06
1240,2022-01-17,40,42,587,2,110.3,0.06
1241,2022-12-26,64,28,329,3,110.3,0.06
1242,2024-05-15,85,23,590,1,110.3,0.06
1243,2023-12-01,23,45,767,4,110.3,0.06
1244,2023-03-24,29,40,777,3,110.3,0.06
1245,2024-05-05,78,44,999,3,110.3,0.06
1246,2022-12-31,90,22,304,3,110.3,0.06
1247,2023-11-06,51,24,579,1,110.3,0.06
1248,2024-10-04,69,26,221,2,110.3,0.06
1249,2023-04-12,95,30,979,2,110.3,0.06
1250,2023-02-18,89,33,164,3,110.3,0.06
1251,2023-08-09,31,16,480,3,110.3,0.06
1252,2024-09-20,50,22,455,1,110.3,0.06
1253,2023-07-26,20,49,375,4,110.3,0.06
1254,2022-12-01,55,50,220,3,110.3,0.06
1255,2022-02-06,81,43,684,3,110.3,0.06
1256,2024-09-15,2,18,254,4,110.3,0.06
1257,2022-10-05,25,7,722,3,110.3,0.06
1258,2024-07-04,13,50,188,2,110.3,0.06
1259,2023-04-29,92,26,191,3,110.3,0.06
1260,2024-01-01,70,8,389,2,110.3,0.06
1261,2022-07-11,67,6,215,1,110.3,0.06
1262,2024-11-06,58,30,375,1,110.3,0.06
1263,2023-06-08,99,39,86,2,110.3,0.06
1264,2024-07-06,82,23,474,2,110.3,0.06
1265,2023-02-05,75,32,618,4,110.3,0.06
1266,2024-06-04,84,22,844,2,110.3,0.06
1267,2023-12-06,64,42,808,2,110.3,0.06
1268,2022-01-22,69,43,531,3,110.3,0.06
1269,2023-04-19,83,45,47,4,110.3,0.06
1270,2022-07-29,86,9,65,2,110.3,0.06
1271,2022-11-02,59,31,963,2,110.3,0.06
1272,2023-12-05,60,7,475,2,110.3,0.06
1273,2023-11-18,83,9,146,3,110.3,0.06
1274,2022-10-12,62,13,946,3,110.3,0.06
1275,2023-12-17,16,3,798,3,110.3,0.06
1276,2024-02-02,88,35,382,1,110.3,0.06
1277,2024-08-05,68,33,66,3,110.3,0.06
1278,2023-01-16,15,21,517,2,110.3,0.06
1279,2023-04-05,89,31,93,3,110.3,0.06
1280,2024-10-27,55,34,865,3,110.3,0.06
1281,2022-01-29,35,32,426,4,110.3,0.06
1282,2024-06-25,55,35,468,2,110.3,0.06
1283,2024-11-22,14,15,94,3,110.3,0.06
1284,2024-05-28,49,32,618,1,110.3,0.06
1285,2022-03-20,83,6,133,4,110.3,0.06
1286,2024-08-04,100,45,434,3,110.3,0.06
1287,2023-04-04,7,21,341,4,110.3,0.06
1288,2023-07-24,30,33,314,4,110.3,0.06
1289,2024-01-08,83,32,591,1,110.3,0.06
1290,2023-05-31,49,19,212,1,110.3,0.06
1291,2023-02-01,89,33,520,1,110.3,0.06
1292,2022-02-08,16,28,159,2,110.3,0.06
1293,2024-06-05,51,31,268,4,110.3,0.06
1294,2024-03-07,72,21,661,3,110.3,0.06
1295,2022-06-06,82,34,862,1,110.3,0.06
1296,2024-06-02,92,15,958,1,110.3,0.06
1297,2024-08-31,80,14,603,4,110.3,0.06
1298,2024-11-11,83,19,748,4,110.3,0.06
1299,2024-04-28,42,43,474,4,110.3,0.06
1300,2024-01-18,17,15,801,3,110.3,0.06
1301,2024-09-15,63,6,410,2,110.3,0.06
1302,2022-01-21,45,9,474,2,110.3,0.06
1303,2022-10-30,77,37,356,1,110.3,0.06
1304,2024-05-18,7,20,680,2,110.3,0.06
1305,2022-03-25,27,34,193,3,110.3,0.06
1306,2023-07-24,10,38,699,2,110.3,0.06
1307,2024-07-22,34,26,271,3,110.3,0.06
1308,2024-10-05,36,18,114,1,110.3,0.06
1309,2024-03-03,25,28,897,4,110.3,0.06
1310,2024-03-02,6,9,523,3,110.3,0.06
1311,2023-05-07,24,32,55,4,110.3,0.06
1312,2022-07-27,18,6,770,1,110.3,0.06
1313,2024-12-19,87,14,65,3,110.3,0.06
1314,2023-03-06,6,28,991,3,110.3,0.06
1315,2024-09-11,29,24,684,2,110.3,0.06
1316,2023-06-04,25,13,272,3,110.3,0.06
1317,2023-08-14,55,43,502,1,110.3,0.06
1318,2024-11-16,81,12,662,4,110.3,0.06
1319,2022-07-18,46,19,362,3,110.3,0.06
1320,2023-01-22,24,21,146,1,110.3,0.06
1321,2022-12-15,75,27,943,1,110.3,0.06
1322,2024-08-17,26,19,209,3,110.3,0.06
1323,2023-11-24,98,24,286,2,110.3,0.06
1324,2023-01-13,28,26,10,3,110.3,0.06
1325,2024-06-17,3,45,739,3,110.3,0.06
1326,2024-07-04,75,28,186,2,110.3,0.06
1327,2023-06-11,38,46,574,1,110.3,0.06
1328,2024-01-04,61,18,597,3,110.3,0.06
1329,2022-07-25,78,44,464,2,110.3,0.06
1330,2023-03-31,51,36,134,4,110.3,0.06
1331,2023-06-05,90,42,835,4,110.3,0.06
1332,2024-10-13,48,29,809,2,110.3,0.06
1333,2024-08-13,21,17,171,1,110.3,0.06
1334,2023-12-27,54,4,213,2,110.3,0.06
1335,2024-10-10,56,44,973,1,110.3,0.06
1336,2023-05-16,94,45,530,4,110.3,0.06
1337,2022-04-27,59,29,826,3,110.3,0.06
1338,2023-01-21,72,4,502,2,110.3,0.06
1339,2023-08-07,51,10,572,4,110.3,0.06
1340,2023-01-30,20,25,600,3,110.3,0.06
1341,2024-12-23,96,31,27,4,110.3,0.06
1342,2023-12-22,86,3,68,2,110.3,0.06
1343,2022-03-13,59,47,790,2,110.3,0.06
1344,2022-10-01,71,2,408,3,110.3,0.06
1345,2022-12-04,9,25,552,2,110.3,0.06
1346,2023-08-30,1,49,109,4,110.3,0.06
1347,2022-06-15,29,6,74,3,110.3,0.06
1348,2022-01-11,63,26,578,3,110.3,0.06
1349,2023-12-30,72,8,680,4,110.3,0.06
1350,2024-03-11,56,35,262,1,110.3,0.06
1351,2022-04-12,68,27,368,3,110.3,0.06
1352,2024-02-18,35,25,786,1,110.3,0.06
1353,2022-08-02,3,18,849,4,110.3,0.06
1354,2023-02-05,7,1,870,4,110.3,0.06
1355,2023-08-11,27,48,237,3,110.3,0.06
1356,2024-06-07,1,39,727,2,110.3,0.06
1357,2024-12-05,91,3,366,3,110.3,0.06
1358,2023-08-15,80,4,286,2,110.3,0.06
1359,2022-04-02,71,41,378,1,110.3,0.06
1360,2023-11-04,44,37,661,2,110.3,0.06
1361,2023-12-15,87,15,830,3,110.3,0.06
1362,2024-07-24,41,8,906,2,110.3,0.06
1363,2022-08-30,75,38,376,4,110.3,0.06
1364,2022-01-02,42,50,619,1,110.3,0.06
1365,2022-08-13,33,19,653,4,110.3,0.06
1366,2024-03-11,50,47,76,4,110.3,0.06
1367,2023-08-12,63,26,9,4,110.3,0.06
1368,2022-04-26,100,39,196,4,110.3,0.06
1369,2024-07-06,37,10,807,2,110.3,0.06
1370,2022-07-13,59,38,792,4,110.3,0.06
1371,2024-05-20,81,14,893,2,110.3,0.06
1372,2022-03-31,99,49,630,4,110.3,0.06
1373,2022-05-02,48,41,290,3,110.3,0.06
1374,2022-05-23,5,19,999,4,110.3,0.06
1375,2024-09-20,48,30,61,3,110.3,0.06
1376,2022-04-16,96,5,937,2,110.3,0.06
1377,2024-06-05,3,31,389,1,110.3,0.06
1378,2023-03-04,47,7,847,2,110.3,0.06
1379,2022-11-13,62,19,818,1,110.3,0.06
1380,2023-09-27,99,31,900,1,110.3,0.06
1381,2022-01-09,14,39,563,4,110.3,0.06
1382,2024-02-13,63,24,564,1,110.3,0.06
1383,2022-08-11,61,34,634,2,110.3,0.06
1384,2023-07-07,31,23,679,4,110.3,0.06
1385,2023-12-17,95,48,8,1,110.3,0.06
1386,2022-04-21,17,45,369,2,110.3,0.06
1387,2022-09-08,24,40,45,1,110.3,0.06
1388,2023-01-18,23,6,344,1,110.3,0.06
1389,2022-01-07,82,38,757,4,110.3,0.06
1390,2023-04-04,50,41,796,4,110.3,0.06
1391,2022-07-27,78,36,375,2,110.3,0.06
1392,2024-06-18,79,27,619,4,110.3,0.06
1393,2022-01-22,79,11,27,4,110.3,0.06
1394,2023-02-14,70,5,193,3,110.3,0.06
1395,2024-06-13,27,17,930,3,110.3,0.06
1396,2023-05-30,15,7,849,2,110.3,0.06
1397,2024-03-19,50,27,357,4,110.3,0.06
1398,2024-05-23,36,47,62,2,110.3,0.06
1399,2022-01-14,8,15,62,3,110.3,0.06
1400,2024-08-28,79,46,422,3,110.3,0.06
1401,2024-09-04,3,13,794,3,110.3,0.06
1402,2024-10-10,62,11,633,2,110.3,0.06
1403,2024-11-01,47,45,792,4,110.3,0.06
1404,2022-03-28,77,26,551,1,110.3,0.06
1405,2024-06-27,98,22,380,4,110.3,0.06
1406,2022-05-02,88,28,277,2,110.3,0.06
1407,2024-01-20,96,24,606,3,110.3,0.06
1408,2023-11-16,61,29,431,1,110.3,0.06
1409,2022-11-05,32,9,115,2,110.3,0.06
1410,2023-11-26,94,42,688,3,110.3,0.06
1411,2022-10-15,13,4,121,2,110.3,0.06
1412,2022-11-03,1,49,525,1,110.3,0.06
1413,2024-07-02,34,46,997,3,110.3,0.06
1414,2023-10-24,62,18,899,4,110.3,0.06
1415,2023-07-03,79,43,416,2,110.3,0.06
1416,2022-11-08,78,16,163,1,110.3,0.06
1417,2024-05-22,93,33,787,4,110.3,0.06
1418,2024-12-18,98,29,910,1,110.3,0.06
1419,2024-07-12,82,39,688,2,110.3,0.06
1420,2024-01-25,71,10,982,1,110.3,0.06
1421,2022-02-04,93,9,337,3,110.3,0.06
1422,2023-03-21,31,31,379,1,110.3,0.06
1423,2022-04-03,64,28,324,2,110.3,0.06
1424,2022-12-19,25,3,173,3,110.3,0.06
1425,2024-06-21,38,14,1000,1,110.3,0.06
1426,2024-05-11,14,25,787,1,110.3,0.06
1427,2022-06-08,8,15,64,3,110.3,0.06
1428,2024-08-14,91,2,101,4,110.3,0.06
1429,2022-01-24,54,24,322,4,110.3,0.06
1430,2023-02-08,2,14,975,3,110.3,0.06
1431,2024-03-15,81,48,66,1,110.3,0.06
1432,2023-05-31,78,7,843,4,110.3,0.06
1433,2024-01-02,89,36,557,3,110.3,0.06
1434,2023-06-16,56,50,599,2,110.3,0.06
1435,2024-08-13,94,24,458,1,110.3,0.06
1436,2022-06-01,93,27,579,2,110.3,0.06
1437,2024-08-04,84,37,453,1,110.3,0.06
1438,2023-08-31,85,38,259,4,110.3,0.06
1439,2023-02-24,61,30,934,2,110.3,0.06
1440,2024-05-15,22,27,717,2,110.3,0.06
1441,2023-08-01,35,39,426,3,110.3,0.06
1442,2022-12-01,16,15,979,4,110.3,0.06
1443,2024-07-20,50,26,936,4,110.3,0.06
1444,2022-10-22,43,1,178,1,110.3,0.06
1445,2024-01-25,17,4,931,3,110.3,0.06
1446,2022-07-05,80,29,280,3,110.3,0.06
1447,2023-09-29,58,1,344,1,110.3,0.06
1448,2023-06-14,2,43,17,2,110.3,0.06
1449,2022-01-21,4,50,296,1,110.3,0.06
1450,2024-06-29,85,46,202,1,110.3,0.06
1451,2024-05-16,39,22,962,1,110.3,0.06
1452,2024-03-04,98,11,684,3,110.3,0.06
1453,2022-04-10,94,10,919,1,110.3,0.06
1454,2024-01-22,6,17,774,1,110.3,0.06
1455,2023-04-23,81,36,194,1,110.3,0.06
1456,2024-07-28,89,47,149,4,110.3,0.06
1457,2023-06-10,69,26,375,2,110.3,0.06
1458,2022-11-30,69,48,888,2,110.3,0.06
1459,2022-01-02,20,21,35,2,110.3,0.06
1460,2023-01-10,64,13,369,2,110.3,0.06
1461,2022-10-20,16,9,29,3,110.3,0.06
1462,2024-04-16,51,11,775,3,110.3,0.06
1463,2024-10-01,37,11,221,1,110.3,0.06
1464,2023-07-07,73,6,53,3,110.3,0.06
1465,2022-11-14,69,1,933,2,110.3,0.06
1466,2023-01-16,42,6,791,4,110.3,0.06
1467,2022-01-14,57,13,353,1,110.3,0.06
1468,2023-05-19,66,22,392,1,110.3,0.06
1469,2022-08-19,9,31,76,2,110.3,0.06
1470,2022-05-10,100,22,494,2,110.3,0.06
1471,2024-04-17,86,37,688,2,110.3,0.06
1472,2024-06-09,64,47,522,3,110.3,0.06
1473,2022-01-28,86,27,975,1,110.3,0.06
1474,2022-03-07,22,50,117,2,110.3,0.06
1475,2022-09-18,34,14,280,4,110.3,0.06
1476,2023-04-05,55,47,730,1,110.3,0.06
1477,2022-10-28,29,5,175,1,110.3,0.06
1478,2024-07-07,38,36,746,3,110.3,0.06
1479,2022-10-14,97,32,949,1,110.3,0.06
1480,2024-10-30,18,34,764,2,110.3,0.06
1481,2023-09-22,71,7,295,2,110.3,0.06
1482,2022-09-27,65,42,451,4,110.3,0.06
1483,2023-08-15,97,48,834,1,110.3,0.06
1484,2024-04-23,1,10,518,1,110.3,0.06
1485,2024-05-11,88,50,21,3,110.3,0.06
1486,2022-05-13,4,17,73,2,110.3,0.06
1487,2024-08-29,4,30,842,4,110.3,0.06
1488,2023-05-28,82,21,36,2,110.3,0.06
1489,2022-11-09,27,13,507,1,110.3,0.06
1490,2023-07-30,43,1,899,1,110.3,0.06
1491,2024-06-04,59,1,233,4,110.3,0.06
1492,2023-11-18,32,47,728,1,110.3,0.06
1493,2022-06-14,33,33,982,4,110.3,0.06
1494,2022-11-01,28,38,497,4,110.3,0.06
1495,2022-06-05,55,25,206,2,110.3,0.06
1496,2023-09-12,100,26,426,4,110.3,0.06
1497,2024-08-14,60,13,941,1,110.3,0.06
1498,2022-11-30,70,28,44,3,110.3,0.06
1499,2024-08-26,62,33,91,3,110.3,0.06
1500,2023-05-26,80,37,929,1,110.3,0.06
1501,2024-11-09,34,41,828,3,110.3,0.06
1502,2022-10-09,87,30,470,3,110.3,0.06
1503,2024-03-07,88,49,605,4,110.3,0.06
1504,2024-10-21,56,48,467,3,110.3,0.06
1505,2022-04-29,13,8,851,3,110.3,0.06
1506,2024-11-24,56,49,454,3,110.3,0.06
1507,2022-07-17,18,47,595,2,110.3,0.06
1508,2023-04-30,54,1,333,1,110.3,0.06
1509,2024-12-18,77,12,507,4,110.3,0.06
1510,2024-04-16,43,5,794,3,110.3,0.06
1511,2024-10-05,39,24,470,1,110.3,0.06
1512,2023-11-22,61,6,21,3,110.3,0.06
1513,2024-11-01,42,25,228,2,110.3,0.06
1514,2023-05-05,81,1,376,2,110.3,0.06
1515,2022-10-03,79,25,130,3,110.3,0.06
1516,2023-11-24,18,1,687,3,110.3,0.06
1517,2022-08-30,23,32,620,3,110.3,0.06
1518,2022-05-06,54,42,414,2,110.3,0.06
1519,2022-08-05,30,42,795,2,110.3,0.06
1520,2024-11-28,98,3,71,1,110.3,0.06
1521,2023-05-10,58,49,404,4,110.3,0.06
1522,2023-03-03,68,19,562,4,110.3,0.06
1523,2024-07-07,67,43,607,2,110.3,0.06
1524,2022-05-31,71,29,791,4,110.3,0.06
1525,2023-01-19,18,50,397,3,110.3,0.06
1526,2022-11-04,7,2,337,1,110.3,0.06
1527,2024-01-16,40,9,644,2,110.3,0.06
1528,2024-06-10,70,17,505,2,110.3,0.06
1529,2023-01-10,86,46,910,4,110.3,0.06
1530,2024-10-28,65,36,276,3,110.3,0.06
1531,2022-05-09,68,17,892,1,110.3,0.06
1532,2024-10-11,49,49,13,4,110.3,0.06
1533,2023-10-31,52,12,3,2,110.3,0.06
1534,2023-06-01,29,20,986,2,110.3,0.06
1535,2022-03-27,21,50,986,4,110.3,0.06
1536,2022-11-07,90,3,978,3,110.3,0.06
1537,2023-03-03,78,43,224,1,110.3,0.06
1538,2022-04-24,9,50,974,1,110.3,0.06
1539,2022-10-30,47,4,175,1,110.3,0.06
1540,2024-01-14,76,17,899,1,110.3,0.06
1541,2023-08-11,42,50,385,3,110.3,0.06
1542,2024-09-13,51,37,602,2,110.3,0.06
1543,2022-12-11,56,46,920,2,110.3,0.06
1544,2024-03-24,51,42,241,1,110.3,0.06
1545,2024-03-11,70,15,547,1,110.3,0.06
1546,2024-10-21,20,33,14,1,110.3,0.06
1547,2024-12-12,88,16,195,4,110.3,0.06
1548,2024-12-28,27,11,397,4,110.3,0.06
1549,2022-12-27,38,20,431,2,110.3,0.06
1550,2024-10-06,72,38,306,2,110.3,0.06
1551,2023-12-05,65,24,334,1,110.3,0.06
1552,2023-07-29,54,16,725,4,110.3,0.06
1553,2023-11-19,24,30,410,3,110.3,0.06
1554,2024-02-20,47,34,3,4,110.3,0.06
1555,2023-08-08,71,1,691,2,110.3,0.06
1556,2023-08-12,83,24,552,4,110.3,0.06
1557,2023-05-04,86,24,452,2,110.3,0.06
1558,2024-08-28,63,9,676,1,110.3,0.06
1559,2023-05-09,57,22,819,3,110.3,0.06
1560,2022-01-19,55,12,747,1,110.3,0.06
1561,2023-02-01,60,17,769,1,110.3,0.06
1562,2024-09-27,99,25,872,3,110.3,0.06
1563,2024-04-30,62,28,495,3,110.3,0.06
1564,2024-04-01,30,15,417,3,110.3,0.06
1565,2023-03-31,93,30,391,2,110.3,0.06
1566,2023-12-26,22,27,373,1,110.3,0.06
1567,2024-12-24,75,22,628,2,110.3,0.06
1568,2023-12-12,84,10,52,3,110.3,0.06
1569,2022-05-23,29,31,376,2,110.3,0.06
1570,2024-07-05,41,27,395,3,110.3,0.06
1571,2024-04-07,42,12,923,4,110.3,0.06
1572,2023-08-28,98,46,142,3,110.3,0.06
1573,2022-11-01,65,31,86,1,110.3,0.06
1574,2024-01-06,31,32,464,1,110.3,0.06
1575,2022-10-18,30,32,46,1,110.3,0.06
1576,2022-04-12,18,41,844,2,110.3,0.06
1577,2024-05-16,17,45,238,1,110.3,0.06
1578,2024-08-25,38,35,10,3,110.3,0.06
1579,2024-08-31,14,46,664,4,110.3,0.06
1580,2024-04-21,87,21,573,1,110.3,0.06
1581,2024-08-19,89,10,530,2,110.3,0.06
1582,2024-07-30,79,16,598,4,110.3,0.06
1583,2024-10-23,56,7,649,1,110.3,0.06
1584,2022-03-26,22,4,913,1,110.3,0.06
1585,2022-11-24,67,27,742,4,110.3,0.06
1586,2024-03-26,56,25,640,1,110.3,0.06
1587,2023-03-30,19,31,616,2,110.3,0.06
1588,2023-09-21,57,11,698,3,110.3,0.06
1589,2023-10-27,44,48,909,3,110.3,0.06
1590,2022-01-12,98,20,178,4,110.3,0.06
1591,2022-10-31,35,36,869,3,110.3,0.06
1592,2024-09-01,1,17,6,1,110.3,0.06
1593,2024-02-22,52,45,853,1,110.3,0.06
1594,2022-02-12,85,11,307,2,110.3,0.06
1595,2024-08-01,93,30,548,3,110.3,0.06
1596,2022-12-09,70,35,327,4,110.3,0.06
1597,2023-05-13,37,41,356,1,110.3,0.06
1598,2022-12-30,65,38,793,4,110.3,0.06
1599,2024-06-09,51,22,395,1,110.3,0.06
1600,2023-03-03,1,43,300,1,110.3,0.06
1601,2024-10-01,91,48,526,2,110.3,0.06
1602,2022-01-21,21,27,749,3,110.3,0.06
1603,2023-02-11,53,37,285,2,110.3,0.06
1604,2023-09-11,16,46,330,3,110.3,0.06
1605,2024-10-11,61,49,50,4,110.3,0.06
1606,2022-12-02,54,35,773,3,110.3,0.06
1607,2023-02-03,40,4,968,4,110.3,0.06
1608,2024-03-03,26,16,622,1,110.3,0.06
1609,2023-12-16,80,16,709,4,110.3,0.06
1610,2022-02-20,92,21,378,4,110.3,0.06
1611,2022-11-20,65,26,764,1,110.3,0.06
1612,2024-02-28,100,36,600,4,110.3,0.06
1613,2022-05-21,74,19,1000,4,110.3,0.06
1614,2023-04-15,64,17,825,1,110.3,0.06
1615,2024-02-26,43,45,538,1,110.3,0.06
1616,2024-08-21,17,26,774,1,110.3,0.06
1617,2024-10-04,59,22,144,3,110.3,0.06
1618,2023-01-08,23,28,60,1,110.3,0.06
1619,2023-05-09,7,1,868,1,110.3,0.06
1620,2024-01-21,44,44,780,4,110.3,0.06
1621,2022-10-18,53,36,75,2,110.3,0.06
1622,2022-04-16,71,43,3,2,110.3,0.06
1623,2023-11-01,79,37,575,3,110.3,0.06
1624,2022-01-02,34,2,748,3,110.3,0.06
1625,2023-08-12,46,17,448,2,110.3,0.06
1626,2023-10-06,68,40,958,2,110.3,0.06
1627,2022-03-31,78,38,741,1,110.3,0.06
1628,2022-12-16,78,21,902,4,110.3,0.06
1629,2024-11-28,16,9,275,1,110.3,0.06
1630,2024-06-27,71,13,530,3,110.3,0.06
1631,2022-06-08,96,11,592,2,110.3,0.06
1632,2024-08-16,19,16,215,3,110.3,0.06
1633,2022-11-08,2,16,683,1,110.3,0.06
1634,2023-03-21,10,2,485,3,110.3,0.06
1635,2022-10-25,50,42,329,3,110.3,0.06
1636,2024-08-09,81,44,255,4,110.3,0.06
1637,2022-02-05,12,8,387,3,110.3,0.06
1638,2023-07-13,70,43,126,1,110.3,0.06
1639,2024-06-09,22,42,767,4,110.3,0.06
1640,2022-05-21,32,13,584,3,110.3,0.06
1641,2024-06-05,84,17,550,1,110.3,0.06
1642,2023-12-27,1,39,324,2,110.3,0.06
1643,2024-11-15,54,24,204,4,110.3,0.06
1644,2023-06-05,58,3,172,3,110.3,0.06
1645,2022-01-10,70,30,735,3,110.3,0.06
